,Name,Mileage,Dealer Name,Rating,Review Count,Price,Year,Make,Model,Type
7336,2012 Kia Sorento LX,"105,714 mi.",BNM Auto Sales,4.140820980615735,(11 reviews),9750.0,2012,Kia,Sorento,LX
7337,2008 Honda Accord EX,"70,988 mi.",Urban Motors Collection,4.140820980615735,(3 reviews),10785.0,2008,Honda,Accord,EX
7338,2012 Mercedes-Benz E-Class E 350 4MATIC,"107,915 mi.",Michigan City Auto,4.140820980615735,(0 reviews),13995.0,2012,Mercedes-Benz,E-Class,E 350 4MATIC
7339,2003 Honda Element EX,"232,026 mi.",Cars 4 U of Missoula,4.140820980615735,0,7990.0,2003,Honda,Element,EX
7340,2005 MINI Cooper Base,"158,000 mi.",Unkown,4.140820980615735,0,4850.0,2005,MINI,Cooper,Base
7341,2008 Toyota FJ Cruiser Base (Retail Orders Only) (A5),"384,270 mi.",Car City Inc,4.3,(43 reviews),9500.0,2008,Toyota,FJ,Cruiser Base (Retail Orders Only) (A5)
7342,2010 Lexus RX 350 Base,"153,158 mi.",Dan Deery Motors,4.2,(77 reviews),12223.0,2010,Lexus,RX,350 Base
7343,2013 Toyota Avalon XLE,"176,435 mi.",NJ Auto Pros,4.3,(12 reviews),9995.0,2013,Toyota,Avalon,XLE
7344,2008 Jeep Grand Cherokee Laredo,"82,867 mi.",Dotcom Auto,4.140820980615735,(7 reviews),9999.0,2008,Jeep,Grand,Cherokee Laredo
7345,2015 Mitsubishi Outlander Sport ES,"58,222 mi.",Sid Dillon Hyundai,3.4,(848 reviews),11250.0,2015,Mitsubishi,Outlander,Sport ES
7346,1993 Pontiac Bonneville SSEi,"130,000 mi.",Unkown,4.140820980615735,0,2500.0,1993,Pontiac,Bonneville,SSEi
7347,2008 Ford F-150 FX4 SuperCab,"160,026 mi.",Divan Auto Group,4.1,(188 reviews),9990.0,2008,Ford,F-150,FX4 SuperCab
7348,2007 Lincoln MKX Base (300A),"161,957 mi.",Indy Auto Center,4.2,(40 reviews),5795.0,2007,Lincoln,MKX,Base (300A)
7349,2014 Dodge Charger SE,"152,080 mi.",VP Auto,4.140820980615735,(4 reviews),9999.0,2014,Dodge,Charger,SE
7350,2003 Chevrolet Monte Carlo SS,"63,130 mi.",Autry Morlan Chevrolet Nissan,4.3,(26 reviews),14900.0,2003,Chevrolet,Monte,Carlo SS
7351,2009 Toyota Venza ,"111,986 mi.",AutoNation Nissan Pembroke Pines,4.5,"(1,255 reviews)",12790.0,2009,Toyota,Venza,
7352,2004 Lexus ES 330 Base (A5),"54,164 mi.",Fields Lexus Glenview,4.9,"(2,636 reviews)",11995.0,2004,Lexus,ES,330 Base (A5)
7353,2012 Mazda Mazda3 i Sport,"115,225 mi.",Yonkers Autoland Corp,4.140820980615735,(52 reviews),8995.0,2012,Mazda,Mazda3,i Sport
7354,2013 Ford Fusion SE,"133,011 mi.",Toyota of Ashland,4.5,(11 reviews),9990.0,2013,Ford,Fusion,SE
7355,2014 Kia Cadenza Premium,"120,979 mi.",Toyota West Ohio,4.6,"(1,656 reviews)",11402.0,2014,Kia,Cadenza,Premium
7356,2008 Lexus IS 250 Base (M6),"100,086 mi.",Jax Exports Inc,3.0,(94 reviews),12495.0,2008,Lexus,IS,250 Base (M6)
7357,2013 Volkswagen Passat 2.0 TDI SEL Premium,"92,690 mi.",First National Fleet & Lease,4.3,(552 reviews),10980.0,2013,Volkswagen,Passat,2.0 TDI SEL Premium
7358,2007 GMC Yukon Denali,"183,962 mi.",Windy City Motors,4.140820980615735,(767 reviews),11850.0,2007,GMC,Yukon,Denali
7359,2005 Nissan Quest 3.5 SE,"109,000 mi.",American Imports,2.8,(44 reviews),5995.0,2005,Nissan,Quest,3.5 SE
7360,2009 Chevrolet Malibu LT,"98,910 mi.",Ray Dennison Chevrolet,3.6,(351 reviews),8990.0,2009,Chevrolet,Malibu,LT
7361,1998 Porsche Boxster Base (M5),"147,544 mi.",Patriot Chrysler Dodge Jeep Ram of Pryor,4.3,(895 reviews),10000.0,1998,Porsche,Boxster,Base (M5)
7362,2012 GMC Acadia SLT-1,"89,894 mi.",Vandross Auto Sales,4.140820980615735,(108 reviews),12995.0,2012,GMC,Acadia,SLT-1
7363,2009 Audi A4 2.0T Premium quattro,"63,453 mi.",Auto Sales Express,4.6,(168 reviews),10995.0,2009,Audi,A4,2.0T Premium quattro
7364,2007 Hyundai Elantra 4dr Sdn Auto Ltd *Ltd Avail*,"62,208 mi.",Fitzgerald Hyundai Clearwater,3.9,"(1,396 reviews)",6855.0,2007,Hyundai,Elantra,4dr Sdn Auto Ltd *Ltd Avail*
7365,2013 Buick Verano Convenience,"109,700 mi.",Premier Auto Group,4.4,(132 reviews),11995.0,2013,Buick,Verano,Convenience
7366,2014 Hyundai Genesis Coupe 3.8 Grand Touring,"147,700 mi.",Unkown,4.140820980615735,0,11499.0,2014,Hyundai,Genesis,Coupe 3.8 Grand Touring
7367,2015 Kia Rio LX,"85,761 mi.",Pinegar Chevrolet,4.8,(302 reviews),10990.0,2015,Kia,Rio,LX
7368,2011 Ford Explorer Limited,"156,556 mi.",Three 21 Auto,4.140820980615735,(2 reviews),13995.0,2011,Ford,Explorer,Limited
7369,2010 Jaguar XF Luxury,"79,067 mi.",Class Trading LLC,4.140820980615735,0,9995.0,2010,Jaguar,XF,Luxury
7370,2011 BMW 550 i xDrive,"89,277 mi.",Direct Auto Sales,4.0,(35 reviews),14900.0,2011,BMW,550,i xDrive
7371,2005 Chevrolet Avalanche LS,"126,893 mi.",CMA Chevrolet Toyota,4.140820980615735,0,8900.0,2005,Chevrolet,Avalanche,LS
7372,2016 Ford C-Max Hybrid SE,"51,573 mi.",I-Deal Cars LLC,4.0,(51 reviews),13990.0,2016,Ford,C-Max,Hybrid SE
7373,2005 Acura TL 3.2,"155,576 mi.",Sioux Empire Automotive,4.8,(319 reviews),5500.0,2005,Acura,TL,3.2
7374,2013 Hyundai Sonata GLS,"123,999 mi.",Car Town Kia,2.6,(234 reviews),9488.0,2013,Hyundai,Sonata,GLS
7375,2009 Toyota Camry SE,"117,601 mi.",Bianco Auto Sales,4.0,(296 reviews),7950.0,2009,Toyota,Camry,SE
7376,2018 Mitsubishi Outlander Sport 2.0 ES,"143,225 mi.",Valley Mitsubishi Longmont,4.5,(128 reviews),14099.0,2018,Mitsubishi,Outlander,Sport 2.0 ES
7377,2000 Ford E150 RECREATIONAL,"120,184 mi.",Woody's Dodge Jeep Chrysler RAM,4.6,"(1,910 reviews)",13888.0,2000,Ford,E150,RECREATIONAL
7378,2013 GMC Terrain SLT-1,"151,846 mi.",Iowa Auto Exchange,4.140820980615735,(2 reviews),7991.0,2013,GMC,Terrain,SLT-1
7379,2008 Honda Element EX,"221,991 mi.",Planet Honda,4.6,"(4,619 reviews)",5281.0,2008,Honda,Element,EX
7380,2010 Dodge Ram 1500 SLT,"92,615 mi.",Granger Chevrolet,3.3,(66 reviews),14534.0,2010,Dodge,Ram,1500 SLT
7381,2013 Volkswagen Jetta SportWagen TDI,"119,879 mi.",Mike's Car Store,4.140820980615735,(3 reviews),13872.0,2013,Volkswagen,Jetta,SportWagen TDI
7382,2015 Ford Transit Connect XLT,"115,843 mi.",Central A/S LLC,3.3,(32 reviews),14995.0,2015,Ford,Transit,Connect XLT
7383,2007 Mercedes-Benz E-Class E320 Bluetec,"139,049 mi.",Chicago Cars US,3.5,(58 reviews),7485.0,2007,Mercedes-Benz,E-Class,E320 Bluetec
7384,2014 Ford Escape SE,"82,934 mi.",Alliance Motor Group,4.140820980615735,(35 reviews),12997.0,2014,Ford,Escape,SE
7385,2017 Chevrolet Sonic LS,"54,540 mi.",Ascension Honda,4.0,(247 reviews),14000.0,2017,Chevrolet,Sonic,LS
7386,2006 Dodge Charger R/T,"171,636 mi.",Galvanek's,3.5,(16 reviews),5990.0,2006,Dodge,Charger,R/T
7387,2008 Ford E150 Commercial,"129,136 mi.",Best Auto Sales,4.140820980615735,(2 reviews),9999.0,2008,Ford,E150,Commercial
7388,2014 smart ForTwo Pure,"18,186 mi.",Rochester Mazda,4.140820980615735,(59 reviews),10899.0,2014,smart,ForTwo,Pure
7389,2015 BMW 528 xDrive,"136,865 mi.",Hinsdale Motorcars,4.140820980615735,(2 reviews),11550.0,2015,BMW,528,xDrive
7390,2003 Nissan Frontier XE King Cab,"116,208 mi.",Chelsea Motors,4.140820980615735,(2 reviews),8911.0,2003,Nissan,Frontier,XE King Cab
7391,2017 Hyundai Elantra Value Edition,"72,725 mi.",Where Luxury Meets,3.9,(296 reviews),13505.0,2017,Hyundai,Elantra,Value Edition
7392,2012 Volkswagen GTI 4-Door,"94,606 mi.",Auto Trader Wholesale,2.9,(34 reviews),12995.0,2012,Volkswagen,GTI,4-Door
7393,2016 Chevrolet Trax LTZ,"87,782 mi.",Blasius Pre-Owned Auto,4.4,(75 reviews),12654.0,2016,Chevrolet,Trax,LTZ
7394,2008 BMW Z4 3.0si Roadster,"120,960 mi.",Falcon Motor Group,3.7,(9 reviews),11450.0,2008,BMW,Z4,3.0si Roadster
7395,2008 BMW Z4 3.0si Roadster,"120,960 mi.",Falcon Motor Group,3.7,(9 reviews),11450.0,2008,BMW,Z4,3.0si Roadster
7396,2004 Honda Element LX,"142,727 mi.",Precise Automotive Group,2.0,(39 reviews),9900.0,2004,Honda,Element,LX
7397,2009 Audi A4 2.0T Prem Plus,"72,152 mi.",Your Choice Auto Sales of Posen,4.3,(100 reviews),9999.0,2009,Audi,A4,2.0T Prem Plus
7398,2014 Hyundai Tucson SE,"144,704 mi.",Arko Auto Sales,4.0,(16 reviews),6995.0,2014,Hyundai,Tucson,SE
7399,2013 BMW 528 i xDrive,"113,131 mi.",Nice Ride Auto Wholesale,4.4,(84 reviews),10950.0,2013,BMW,528,i xDrive
7400,2013 BMW X1 28i,"58,200 mi.",Prospect Auto Sales,4.140820980615735,(22 reviews),13900.0,2013,BMW,X1,28i
7401,2016 Ford Transit Connect Base,"151,589 mi.",Good Auto LLC,4.140820980615735,(0 reviews),12999.0,2016,Ford,Transit,Connect Base
7402,2008 Lincoln MKX Base (100A),"166,633 mi.",Inspired Auto Sales,4.140820980615735,(3 reviews),4999.0,2008,Lincoln,MKX,Base (100A)
7403,2016 Mitsubishi Outlander ES,"89,300 mi.",CarTrader LLC,4.140820980615735,(1 review),12800.0,2016,Mitsubishi,Outlander,ES
7404,2013 Nissan Rogue SV,"149,957 mi.",Barnes Crossing Hyundai,4.140820980615735,"(1,337 reviews)",7597.0,2013,Nissan,Rogue,SV
7405,2015 Hyundai Sonata SE,"85,018 mi.",Star Lincoln,4.6,(706 reviews),11400.0,2015,Hyundai,Sonata,SE
7406,2010 Ford Escape XLT,"133,654 mi.",Gormley's Auto Center,4.6,(278 reviews),9488.0,2010,Ford,Escape,XLT
7407,2014 Mazda Mazda5 Touring,"68,259 mi.",Armadillo Auto Sales,4.140820980615735,(182 reviews),13995.0,2014,Mazda,Mazda5,Touring
7408,2014 Hyundai Sonata GLS,"113,175 mi.",Go Auto of Oklahoma City,4.140820980615735,(3 reviews),7795.0,2014,Hyundai,Sonata,GLS
7409,2009 Ford Ranger XLT,"79,504 mi.",Integrity Ford of Bellefontaine,5.0,(6 reviews),14995.0,2009,Ford,Ranger,XLT
7410,2010 Chevrolet Camaro 1LT,"113,892 mi.",Diamond Jim's West Allis,4.140820980615735,(20 reviews),12997.0,2010,Chevrolet,Camaro,1LT
7411,2014 Ford Focus S,"56,144 mi.",Rt 6 Auto Sales,4.140820980615735,(1 review),10495.0,2014,Ford,Focus,S
7412,2011 BMW 335 4dr Sdn 335i RWD,"141,895 mi.",Queens Gate Auto Sales,4.140820980615735,(1 review),6995.0,2011,BMW,335,4dr Sdn 335i RWD
7413,2007 BMW 530 xi,"189,377 mi.",Apple Ford Lincoln Apple Valley,4.5,"(1,788 reviews)",4444.0,2007,BMW,530,xi
7414,2014 GMC Terrain SLE-1,"74,851 mi.",Phinney's Automotive Center,4.140820980615735,(110 reviews),12995.0,2014,GMC,Terrain,SLE-1
7415,2011 Lexus LS 460 Base,"98,988 mi.",Cars Digital,3.6,(18 reviews),13895.0,2011,Lexus,LS,460 Base
7416,2019 Toyota Corolla LE,"120,769 mi.",Hyundai of Fort Myers,4.4,"(2,331 reviews)",13341.0,2019,Toyota,Corolla,LE
7417,2013 BMW 328 i xDrive,"122,569 mi.",GR Auto Gallery,3.2,(215 reviews),14400.0,2013,BMW,328,i xDrive
7418,2004 Saturn Vue V6,"158,999 mi.",Herrnstein of Waverly Chrysler Dodge Jeep Ram,4.0,(18 reviews),3350.0,2004,Saturn,Vue,V6
7419,2014 Jeep Cherokee Limited,"139,870 mi.",Van Horn Mazda of Sheboygan,4.8,(852 reviews),13990.0,2014,Jeep,Cherokee,Limited
7420,2010 Toyota Corolla S,"152,611 mi.",My Choice Motors of Elmhurst,4.5,(74 reviews),8799.0,2010,Toyota,Corolla,S
7421,2011 Mercedes-Benz GLK-Class GLK 350 4MATIC,"107,267 mi.",First Class Auto Sales Inc.,4.140820980615735,(9 reviews),12780.0,2011,Mercedes-Benz,GLK-Class,GLK 350 4MATIC
7422,2008 Volkswagen R32 ,"123,691 mi.",Frontier Auto Sales Inc.,4.9,(295 reviews),11913.0,2008,Volkswagen,R32,
7423,2014 BMW 328 i xDrive,"103,994 mi.",Sterling Motorcar,1.6,(30 reviews),13875.0,2014,BMW,328,i xDrive
7424,2011 BMW 328 i xDrive,"83,620 mi.",Sterling Motorcar,1.6,(30 reviews),11750.0,2011,BMW,328,i xDrive
7425,2010 Toyota Corolla ,"132,241 mi.",Auto Country,4.9,"(1,365 reviews)",9495.0,2010,Toyota,Corolla,
7426,2014 Mercedes-Benz C-Class C 250,"125,486 mi.",Burns Auto Mart LLC,4.140820980615735,(10 reviews),12995.0,2014,Mercedes-Benz,C-Class,C 250
7427,2018 Kia Forte LX,"42,137 mi.",NW Automotive Group,4.9,(233 reviews),12993.0,2018,Kia,Forte,LX
7428,2015 Nissan Murano SV,"116,720 mi.",Florida Fine Cars Margate,5.0,"(1,586 reviews)",10699.0,2015,Nissan,Murano,SV
7429,2008 Lexus IS 250 ,"140,372 mi.","Ellas Auto Outlet, Inc",2.1,(140 reviews),6000.0,2008,Lexus,IS,250 
7430,2014 Kia Forte Koup EX,"102,019 mi.",United Sports & Autos,1.7,(19 reviews),7980.0,2014,Kia,Forte,Koup EX
7431,2010 Ford Flex Limited,"204,079 mi.",Auto Express,4.5,(107 reviews),5500.0,2010,Ford,Flex,Limited
7432,2013 Chevrolet Captiva Sport LTZ,"109,000 mi.",Kirk's Auto Sales,5.0,(72 reviews),10950.0,2013,Chevrolet,Captiva,Sport LTZ
7433,2015 Chevrolet City Express 1LT,"105,555 mi.",Preferred Motor Cars of New Jersey,4.140820980615735,(10 reviews),14995.0,2015,Chevrolet,City,Express 1LT
7434,2012 BMW X3 xDrive35i,"133,795 mi.","Extreme Auto Sales, LLC",4.140820980615735,(33 reviews),9995.0,2012,BMW,X3,xDrive35i
7435,2012 BMW X3 xDrive35i,"133,795 mi.","Extreme Auto Sales, LLC",4.140820980615735,(33 reviews),9995.0,2012,BMW,X3,xDrive35i
7436,2018 Nissan Rogue S,"93,788 mi.",Corwin Public Wholesale,4.6,(208 reviews),13477.0,2018,Nissan,Rogue,S
7437,2008 Chevrolet Tahoe LT,"178,360 mi.",Bose Motors,4.0,(69 reviews),9499.0,2008,Chevrolet,Tahoe,LT
7438,2017 Jeep Renegade Latitude,"115,278 mi.",Don Mealey Chevrolet,4.5,"(1,018 reviews)",13992.0,2017,Jeep,Renegade,Latitude
7439,2017 Kia Forte LX,"94,154 mi.",Florida AutoSport Inc.,4.140820980615735,(2 reviews),12999.0,2017,Kia,Forte,LX
7440,2011 INFINITI G37 Journey,"85,287 mi.",Gwinnett Luxury Motors,4.140820980615735,(1 review),10999.0,2011,INFINITI,G37,Journey
7441,2006 Lexus GX 470 ,"125,495 mi.",Affinity Auto Sales,4.140820980615735,(47 reviews),14995.0,2006,Lexus,GX,470 
7442,2016 Nissan Sentra S 4dr Sedan CVT,"109,374 mi.",Low Auto Sales,4.140820980615735,(17 reviews),7995.0,2016,Nissan,Sentra,S 4dr Sedan CVT
7443,2014 Hyundai Azera Base,"110,568 mi.",AutoNation USA Phoenix Avondale,4.4,(56 reviews),9998.0,2014,Hyundai,Azera,Base
7444,2008 Mercedes-Benz CL-Class CL 550,"106,197 mi.",Autoamore,4.140820980615735,(13 reviews),12999.0,2008,Mercedes-Benz,CL-Class,CL 550
7445,2006 Dodge Dakota ST,"30,000 mi.",Precision Auto Sales,3.8,(89 reviews),14800.0,2006,Dodge,Dakota,ST
7446,2016 Mitsubishi Outlander Sport 2.0 ES,"96,377 mi.",Awesome Autos & Trucks,4.140820980615735,(1 review),11308.0,2016,Mitsubishi,Outlander,Sport 2.0 ES
7447,2012 Lexus ES 350 Base,"121,384 mi.",Don Sitts Auto Sales,4.7,(159 reviews),13995.0,2012,Lexus,ES,350 Base
7448,2005 Saab 9-3 Arc,"128,000 mi.",WS Auto Sales,3.5,(47 reviews),6295.0,2005,Saab,9-3,Arc
7449,2017 Ford Focus SE,"63,469 mi.",Waschke Family Chevrolet,4.140820980615735,(1 review),13990.0,2017,Ford,Focus,SE
7450,2014 Chevrolet Sonic LTZ,"133,913 mi.",Nexton Motors LLC,4.3,(38 reviews),6995.0,2014,Chevrolet,Sonic,LTZ
7451,2015 Kia Optima EX,"103,199 mi.",Cities Auto Sales and Finance,3.9,(29 reviews),13488.0,2015,Kia,Optima,EX
7452,2010 Mercedes-Benz E-Class E 350,"67,370 mi.",America's Xtreme Auto,4.4,(45 reviews),14178.0,2010,Mercedes-Benz,E-Class,E 350
7453,2017 Hyundai Accent Value Edition,"115,882 mi.",Van Horn Budget Auto of Plymouth,4.8,(560 reviews),9699.0,2017,Hyundai,Accent,Value Edition
7454,2003 Cadillac CTS ,"76,253 mi.",The Car Lot,3.4,(32 reviews),8995.0,2003,Cadillac,CTS,
7455,2012 Land Rover Range Rover HSE,"150,973 mi.",Yalcars,4.3,(391 reviews),14632.0,2012,Land,Rover,Range Rover HSE
7456,2004 Nissan 350Z Touring,"115,865 mi.","Don's Chevy, Buick-GMC and Hummer",5.0,(130 reviews),12041.0,2004,Nissan,350Z,Touring
7457,2004 Toyota 4Runner Limited,"127,158 mi.",Midwest Auto Store,2.4,(310 reviews),12999.0,2004,Toyota,4Runner,Limited
7458,1988 Chevrolet Corvette ,"69,996 mi.",Kian Motors,4.6,(58 reviews),12900.0,1988,Chevrolet,Corvette,
7459,2015 Dodge Dart SXT,"75,000 mi.",Unkown,4.140820980615735,0,12600.0,2015,Dodge,Dart,SXT
7460,2015 Volkswagen Golf GTI S,"85,621 mi.",Carz4Us,4.140820980615735,0,13995.0,2015,Volkswagen,Golf,GTI S
7461,1987 Dodge Shadow ,"47,445 mi.",Supreme Automotive,4.5,(60 reviews),7499.0,1987,Dodge,Shadow,
7462,2014 Volkswagen Beetle 2.5L Entry,"93,437 mi.",Jax Auto Wholesale,4.140820980615735,(20 reviews),14900.0,2014,Volkswagen,Beetle,2.5L Entry
7463,2011 Audi Q5 Premium Plus,"157,194 mi.",M&M Auto Sales LLC,4.140820980615735,0,9995.0,2011,Audi,Q5,Premium Plus
7464,2010 Chevrolet Avalanche 1500 LT,"132,351 mi.",Safford Chrysler Jeep Dodge RAM of Warrenton,4.2,(633 reviews),13500.0,2010,Chevrolet,Avalanche,1500 LT
7465,2013 Ford F-250 Super Duty,"199,902 mi.",Center Motors,4.140820980615735,(19 reviews),13995.0,2013,Ford,F-250,Super Duty
7466,2004 Chevrolet Silverado 1500 Z71,"86,417 mi.",Southworth Chevrolet Buick GMC Inc,4.7,(154 reviews),12990.0,2004,Chevrolet,Silverado,1500 Z71
7467,2011 Ford Fusion SE,"74,870 mi.",Rt 6 Auto Sales,4.140820980615735,(1 review),9495.0,2011,Ford,Fusion,SE
7468,2017 Hyundai Tucson SE,"90,420 mi.",The Car House of Wayne,4.140820980615735,(0 reviews),14995.0,2017,Hyundai,Tucson,SE
7469,2016 Buick Regal Turbo,"114,864 mi.",Sheboygan Chevrolet,4.7,"(2,265 reviews)",13790.0,2016,Buick,Regal,Turbo
7470,2014 Kia Optima LX,"93,446 mi.",Auto Spot of Mountain Lakes,4.4,(253 reviews),10699.0,2014,Kia,Optima,LX
7471,2007 BMW 650 650i,"138,250 mi.",DecentRide.Com,4.140820980615735,(47 reviews),9995.0,2007,BMW,650,650i
7472,2012 BMW 750 i,"106,059 mi.",Jet's Auto Sales,1.8,(44 reviews),13995.0,2012,BMW,750,i
7473,2011 Acura MDX 3.7L,"132,034 mi.",Carrva,4.140820980615735,(94 reviews),11995.0,2011,Acura,MDX,3.7L
7474,2011 INFINITI QX56 Base,"159,393 mi.",Sports Cars International,4.140820980615735,(3 reviews),12999.0,2011,INFINITI,QX56,Base
7475,2001 Oldsmobile Aurora 3.5,"77,571 mi.",Vehicle City Motors,2.9,(17 reviews),5397.0,2001,Oldsmobile,Aurora,3.5
7476,2013 Lexus RX 350 Base,"94,918 mi.",David Stanley Chevrolet,4.8,"(4,368 reviews)",14850.0,2013,Lexus,RX,350 Base
7477,2016 Kia Rio LX,"38,215 mi.",Alan Byer Volvo Cars,4.8,(161 reviews),13881.0,2016,Kia,Rio,LX
7478,2017 Kia Sorento LX,"93,173 mi.",Elite Motors,4.3,"(1,470 reviews)",14000.0,2017,Kia,Sorento,LX
7479,2008 MINI Cooper S ,"169,065 mi.",Top Motors LLC,4.0,(8 reviews),5995.0,2008,MINI,Cooper,S 
7480,2016 Volkswagen Golf SportWagen TSI SEL 4-Door,"81,195 mi.",Corwin Honda,4.6,"(1,269 reviews)",15000.0,2016,Volkswagen,Golf,SportWagen TSI SEL 4-Door
7481,2012 Audi Q5 2.0T Premium,"87,136 mi.",Audi Traverse City,4.140820980615735,(3 reviews),13911.0,2012,Audi,Q5,2.0T Premium
7482,2015 Chrysler 200 S,"91,241 mi.",Central A/S LLC,3.3,(32 reviews),12995.0,2015,Chrysler,200,S
7483,2014 Chrysler Town & Country Touring,"120,265 mi.",Curbside Motors,4.3,(221 reviews),11987.0,2014,Chrysler,Town,& Country Touring
7484,2009 Chevrolet Express 1500 Cargo,"150,040 mi.",Marthaler Chevrolet of Glenwood,4.140820980615735,(74 reviews),13990.0,2009,Chevrolet,Express,1500 Cargo
7485,1997 Lexus ES 300 ,"76,345 mi.",Oswego Motors,4.4,(24 reviews),11995.0,1997,Lexus,ES,300 
7486,2015 Kia Sorento LX,"112,254 mi.",Aegis Auto,4.9,(33 reviews),8995.0,2015,Kia,Sorento,LX
7487,2010 Ford Taurus Limited,"153,000 mi.",Legend Auto Sales Inc.,4.5,(18 reviews),7995.0,2010,Ford,Taurus,Limited
7488,2005 Dodge Magnum R/T,"78,990 mi.",I-10 Premier Auto Sales,3.0,(30 reviews),13500.0,2005,Dodge,Magnum,R/T
7489,2016 Ford Transit-150 Base,"240,601 mi.",Busam Ford,4.140820980615735,0,14523.0,2016,Ford,Transit-150,Base
7490,2016 Nissan Sentra S,"75,812 mi.",DAMS AUTO LLC,4.140820980615735,(3 reviews),9990.0,2016,Nissan,Sentra,S
7491,2012 Audi A5 2.0T Premium,"101,817 mi.",OtoCity LLC,2.4,(125 reviews),10971.0,2012,Audi,A5,2.0T Premium
7492,2009 Dodge Charger SXT,"45,425 mi.",CG Luxury Autos,4.3,(10 reviews),11500.0,2009,Dodge,Charger,SXT
7493,2004 BMW Z4 2.5i Roadster,"58,804 mi.",Marsh Auto Sales LLC,4.4,(391 reviews),9900.0,2004,BMW,Z4,2.5i Roadster
7494,2007 Buick Lucerne CXL,"125,684 mi.",Hatchett Hyundai East,4.0,"(1,033 reviews)",9000.0,2007,Buick,Lucerne,CXL
7495,2019 Nissan Versa 1.6 S+,"85,117 mi.",Willoughby Chrysler Jeep Dodge RAM,4.140820980615735,(1 review),13232.0,2019,Nissan,Versa,1.6 S+
7496,2014 Audi A5 2.0T Premium Plus quattro,"107,530 mi.",Magic Auto Sales,2.6,(194 reviews),12650.0,2014,Audi,A5,2.0T Premium Plus quattro
7497,2012 BMW 535 i,"163,642 mi.",Sunset Auto Wholesale,4.8,(322 reviews),11474.0,2012,BMW,535,i
7498,2016 Hyundai Veloster Base,"87,969 mi.",Cincinnati Automotive Group Inc,3.5,(90 reviews),12499.0,2016,Hyundai,Veloster,Base
7499,2013 Subaru Forester 2.5X,"73,415 mi.",West Herr Subaru,4.9,"(2,267 reviews)",13773.0,2013,Subaru,Forester,2.5X
7500,2016 Ford Escape SE,"85,651 mi.",Auto Haus on Velp,4.9,(910 reviews),14000.0,2016,Ford,Escape,SE
7501,2014 Lexus RX 350 Base,"186,353 mi.",Sewell INFINITI of Fort Worth,4.8,(91 reviews),14495.0,2014,Lexus,RX,350 Base
7502,1999 Chevrolet Suburban LT,"156,507 mi.",507 Motorsports,2.2,(41 reviews),9995.0,1999,Chevrolet,Suburban,LT
7503,2013 Toyota Prius Plug-in Base,"99,305 mi.",Exotic Motorsports of Oklahoma,4.140820980615735,(0 reviews),14595.0,2013,Toyota,Prius,Plug-in Base
7504,2003 Toyota Corolla CE,"78,365 mi.",Auto X Motors,4.140820980615735,(1 review),10900.0,2003,Toyota,Corolla,CE
7505,2015 GMC Acadia SLE-1,"100,699 mi.",John Jones Auto Group Scottsburg,3.9,(47 reviews),13750.0,2015,GMC,Acadia,SLE-1
7506,2006 Mercedes-Benz SL-Class SL500 Roadster,"124,711 mi.",Auto Locators,4.140820980615735,(9 reviews),9995.0,2006,Mercedes-Benz,SL-Class,SL500 Roadster
7507,2006 Volkswagen New Beetle 2.5,"199,331 mi.",Low Auto Sales,4.140820980615735,(17 reviews),4995.0,2006,Volkswagen,New,Beetle 2.5
7508,2012 Chevrolet Volt Base,"164,725 mi.",Starfleet Cars,3.6,(33 reviews),4986.0,2012,Chevrolet,Volt,Base
7509,2011 Chevrolet Cruze ECO,"117,393 mi.",Kendall Toyota of Eugene,3.3,(219 reviews),8972.0,2011,Chevrolet,Cruze,ECO
7510,2012 Ford Edge Limited,"104,102 mi.",L.A. Trading Co,4.140820980615735,(2 reviews),11491.0,2012,Ford,Edge,Limited
7511,2014 Mercedes-Benz E-Class E 350 4MATIC,"95,859 mi.",Great Lakes Auto House,4.2,(10 reviews),13995.0,2014,Mercedes-Benz,E-Class,E 350 4MATIC
7512,2013 Dodge Avenger SE,"41,309 mi.",Galena Chrysler,4.140820980615735,(18 reviews),11433.0,2013,Dodge,Avenger,SE
7513,2008 Scion tC ,"133,624 mi.",Rosenthal Landmark Honda,4.8,"(1,628 reviews)",6980.0,2008,Scion,tC,
7514,2013 INFINITI G37x Base,"146,398 mi.",NJ Auto Pros,4.3,(12 reviews),11995.0,2013,INFINITI,G37x,Base
7515,2015 Ford Flex SEL,"127,594 mi.",Hubbard GM Center,4.140820980615735,(8 reviews),12400.0,2015,Ford,Flex,SEL
7516,2015 BMW 328 i xDrive,"141,100 mi.",Unkown,4.140820980615735,0,14250.0,2015,BMW,328,i xDrive
7517,2014 Honda Accord Sport,"110,416 mi.",Piles Chevrolet,4.8,(211 reviews),14153.0,2014,Honda,Accord,Sport
7518,2010 Chevrolet Equinox LTZ,"118,206 mi.",Auto House Oakbrook,4.140820980615735,(1 review),11990.0,2010,Chevrolet,Equinox,LTZ
7519,2015 GMC Terrain Denali,"111,238 mi.",Lexus of Brookfield,4.9,"(3,196 reviews)",14209.0,2015,GMC,Terrain,Denali
7520,2007 Acura TL 3.2 w/Navigation,"106,093 mi.",JDM Auto,3.0,(14 reviews),10495.0,2007,Acura,TL,3.2 w/Navigation
